length_cm,AMERICAN PLAICE,COD(ATLANTIC),HERRING(ATLANTIC),ATLANTIC HALIBUT ,REDFISH UNSEPARATED,"TURBOT, GREENLAND HALIBUT",HADDOCK,SANDLANCES,SILVER HAKE,SPINY DOGFISH,WHITE HAKE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,YEAR
45,1236715.744,11108956,,,117573.8259,,341659.8303,,65327.20073,,312396.7697,921457.5952,274096.7311,1973
46,821241.1242,13300011.46,6247258.742,,28447.55475,,213831.077,,167430.1323,,384345.0016,2047094.535,29338.22455,1973
47,684477.9171,8730345.343,,69986.68438,,,333571.829,,101337.5594,,369143.734,585903.3026,166645.6717,1973
48,471483.1219,10299276.34,,,,45661.10302,117409.4928,,59942.05085,,326805.4792,488192.935,111907.2446,1973
49,415232.7522,9657551.44,,,,,45956.63385,,47452.99085,,285054.8972,1051948.492,40485.85617,1973
50,352653.265,5334777.696,,,,,223034.1543,,116746.1397,,189409.5435,695922.9098,37016.7817,1973
51,162625.9484,7059329.007,,,,42422.31783,316244.5128,,91936.82125,,292007.5829,727154.7902,,1973
52,619066.9317,6460858.066,,28456.1459,,,192460.9843,,,,203003.4272,270040.8368,,1973
53,333215.1887,6416212.496,,,,,339360.7457,,12032.20205,,267358.6359,448428.0762,,1973
54,319374.0721,5286131.716,,11458.59745,,,178977.345,,,,259418.0651,224219.3009,,1973
55,75297.06781,3910311.966,,,,,278334.7862,,,,125986.9446,144747.9824,31698.872,1973
56,97877.78289,3364020.408,,,,,31286.3768,,,,137556.5636,30653.70458,,1973
57,45247.87465,2594225.369,,38260.19704,,,61417.19509,,146753.9397,,231808.1757,44811.87586,,1973
58,55299.00055,1280116.727,,10793.37473,,,331515.4904,,49781.00221,,63253.45276,99708.6779,,1973
59,58986.54525,1664597.738,,,,,88984.63272,,,,112299.6262,184562.7831,,1973
60,58436.43555,665542.3748,,27432.35555,,36732.06771,102049.7379,,,,61820.60283,29180.93169,,1973
61,,339602.7218,,9357.701397,,,28744.152,,,,18009.03302,,,1973
62,,1220378.546,,,,,73397.06828,,,,72711.92152,,,1973
63,,338536.7363,,,,,172493.739,,,,41149.07678,,,1973
64,41177.78994,381629.8523,,,,,,,,,291324.5797,,,1973
65,,96998.3325,,50278.46076,,,,,64212.25858,,45579.88671,,,1973
66,,220902.8003,,,,,54083.01259,,,,,,,1973
67,,189057.5588,,,,,92333.13404,,,,75720.12594,,,1973
68,,847923.3878,,,,,,,,,79032.86286,,,1973
69,,220704.7523,,,,,,,,,18245.15164,,,1973
70,,52354.167,,,,,,,,,225074.4451,,,1973
71,,95155.89308,,9884.343775,,28813.98765,,,,,150489.4643,,,1973
72,,,,7722.950694,,,55568.61872,,,,,,,1973
73,,,,,,,,,,,119544.1457,,,1973
74,,79135.59419,,,,,81922.23764,,,,,,,1973
75,,24136.66252,,,,,,,,,68763.18146,,,1973
76,,212770.217,,40526.75482,,,,,,,25194.02185,,,1973
77,,,,9747.642219,,,,,,,,,,1973
78,,98246.98498,,,,,,,,,,,,1973
79,,,,21268.11171,,,,,,,,,,1973
80,,25588.86831,,,,,,,,,29317.88122,,,1973
81,,,,7598.385199,,,,,,,,,,1973
82,,,,,,,,,,24436.71167,9846.421226,,,1973
83,,49274.36243,,11367.11709,,,,,,,132336.7631,,,1973
84,,67597.48284,,,,,,,,,,,,1973
86,,,,7567.459001,,,,,,,,,,1973
87,,66220.17731,,,,,,,,,,,,1973
88,,27722.04028,,,,,,,,,71625.71589,,,1973
90,,73990.30076,,,,,,,,,54937.46911,,,1973
91,,25590.21326,,7549.705128,,,,,,,,,,1973
95,,24038.10117,,,,,,,,,,,,1973
97,,509356.6451,,,,,,,,,28856.91816,,,1973
98,,73963.98747,,,,,,,,,,,,1973
102,,67521.25101,,,,,,,,,,,,1973
105,,,,,,,,,,,88225.41062,,,1973
120,,67515.22684,,,,,,,,,,,,1973
4,,,,,151712.0824,,,,,,,,,1974
5,,,,,,,,1180368.736,,,,,,1974
6,5789467.114,1997763.213,,,,,,2880925.48,,,,,2893643.84,1974
7,,11003418.08,,,,,,,,,,,,1974
8,1936761.316,3109928.062,,,,,250226.85,,,,,592149.7163,2331681.586,1974
9,5067909.431,3299060.384,,,1668961.607,,2746770.669,,,,,,2925917.528,1974
10,50794728.66,15472297.99,,,1875746.225,,1701295.514,,,,770157.0925,,1881597.382,1974
11,58973663.24,4249991.038,,,10476485.54,,,,,,,2071668.45,,1974
12,46417306.16,,,,12294551.7,,,,,,,386300.4342,1805615.756,1974
13,26799117.23,1149805.169,,,11140987.95,,,,,,,,4167101.552,1974
14,60375094.96,506299.0069,,,14555260.81,,,,1274703.54,,,312979.2782,4263229.853,1974
15,56289664.19,442409.6162,,,19509828.06,,,,,,,1859758.378,12004832.18,1974
16,66087890.69,767225.1314,,,21977343.41,1451719.274,,,2188321.5,,,969745.3128,25482121.97,1974
17,92314147.67,1168953.719,,,27070461.52,,,,4149434.847,,,2100189.759,37862415.6,1974
18,81063502.02,1004973.238,,,29178548.09,3520683.132,,,10461306.22,,,1106502.004,27788709.92,1974
19,64118575.31,1652332.193,,,26838551.52,950820.0306,329127.2686,,17704231.88,,731565.1934,285815.5692,24284032.36,1974
20,70855498.69,3049427.849,,,28328200.35,,155889.6273,3407998.333,34462493.79,,283285.6641,1977903.191,18283668.73,1974
21,54395032.79,3088517.962,,,23749153.55,192039.2918,106533.7903,33886556.46,28066352.04,,,2023837.404,17648471.78,1974
22,72682721.68,4844463.674,,,37877801.2,,660193.4707,121692309.9,17734841.77,,383502.2782,669125.5632,29273653.81,1974
23,55436649.39,4689679.981,,,30485911.63,,709118.6841,218575725.1,8573520.045,,,1285762.175,33387972.37,1974
24,50009476.18,2467087.9,,,24081234.4,4115276.045,618618.8852,235963078.6,3205271.512,,290923.8608,1605710.115,24019993.71,1974
25,57526562.25,13923347.19,,,22739560.53,4212415.488,282670.0906,131219213.8,5338957.702,,,994961.0457,32267083.17,1974
26,50109119.82,6468934.877,4669593.6,,18045012.59,2885966.914,186520.1513,81323589.97,23961514.7,,,2552700.851,38954518.98,1974
27,52210177.25,4016360.612,,,16894154.9,3726799.556,454344.2736,31552302.15,44120402.7,,,884827.6534,37695265.44,1974
28,53332227.92,14750397.29,,,13717246.22,1692487.711,290718.7712,32526864.66,58258518.82,,115871.5016,2621678.233,33927219.88,1974
29,53385131.02,2430284.293,4669593.6,,10973072.66,1124645.216,,30860847.06,40287899.39,,435903.8415,4348152.213,27602248.21,1974
30,50624267.77,2507759.775,4669593.6,,6167635.062,351457.4682,350797.8714,9429703.268,35315494.06,,901465.0625,3198842.71,29915756.34,1974
31,46611792.32,26692410.81,,,7299355.929,,516061.4551,3428983.007,16543407.13,,1394781.033,4355029.145,25668418.58,1974
32,45961110.33,2976964.863,,,8108983.336,68885.50859,2120563.154,,8966994.67,,2255013.322,5152986.275,30995770.36,1974
33,30775924.65,3127976.105,,,11664694.61,67258.02552,698153.8745,,7061592.085,,2013656.412,9264788.711,20625819.22,1974
34,29651572.54,27730049.24,3038169.778,,12295589.9,,3453753.701,,4803278.226,,3319645.644,10153782.5,20072400.64,1974
35,28520023.95,2266943.733,,57497.24471,9824833.036,,1662686.569,,1494759.013,,2328695.249,7165619.234,14342993.43,1974
36,22471706.48,2216140.081,,,8086715.699,,2974104.458,,1220884.55,,3006576.823,7633620.513,10111340.77,1974
37,15216974.13,13101493.44,3038169.778,,5024157.606,,942105.6051,,1474658.936,,2493526.134,9789243.594,9287929.148,1974
38,11285108.9,1773214.048,,,3328862.826,,2279941.54,,1359852.661,,2155720.666,8423703.083,5204074.533,1974
39,8903801.598,1445501.718,1957926.588,,2046076.861,,826055.8747,,427458.0052,,2177037.488,7119403.428,3222819.695,1974
40,8744842.234,6218293.442,,,1169457.11,,1613191.94,,486776.5421,,1750638.095,6642441.047,1881221.299,1974
41,6288452.411,996556.8698,,,701610.2352,,643012.3301,,414832.0979,,1180051.616,6438794.076,1188981.189,1974
42,5463656.882,1511244.198,,,785599.1192,,2022108.643,,672154.5717,,1735710.413,5674088.942,533166.8792,1974
43,4406501.068,2827139.406,,,166729.7781,,853955.8155,,406109.1222,,1125747.944,3699540.491,448016.5028,1974
44,3567362.962,880818.1801,,,106321.5629,,1918934.373,,753477.4305,,861069.8575,3537589.75,118812.802,1974
45,2101255.923,1077455.794,,53678.12805,49601.61859,24840.67943,600592.9928,,296676.5996,,732143.3858,2691506.256,233661.1056,1974
46,1811323.354,1192964.882,,46563.7341,35689.80392,,1204358.704,,247124.0795,,549716.7796,2075602.824,74764.4913,1974
47,1762301.759,936502.2996,,,39539.07637,,561310.45,,809280.8738,,279131.8932,1675233.132,157493.994,1974
48,464787.4337,760429.0845,,,,,577444.3316,,202508.9271,,709581.4439,1494904.992,37051.24544,1974
49,1415784.23,786104.9583,,,,,228863.8243,,305639.0342,,315396.782,922668.2842,,1974
50,343401.8941,693798.397,,,,,272077.1499,,166691.1047,,201780.8244,1022710.016,,1974
51,338314.4518,903402.2322,,,,,198012.6129,,398940.1351,,323097.2879,403688.7977,,1974
52,636557.0543,657055.5074,,,,,408171.9188,,229940.4427,,91565.65005,473462.1617,66198.96201,1974
53,312244.268,712666.0777,,26971.36251,,,351259.9352,,101948.1193,,209434.7113,443807.8028,,1974
54,532329.5073,942509.3079,,42008.67083,,,548480.2053,,93741.69371,,142896.7969,243332.7095,,1974
55,1122900.258,746181.9748,,,,,277543.9494,,69288.55786,,291582.7716,79354.14833,98731.24641,1974
56,316680.3817,621651.8463,,,,,372080.0122,,122395.4229,,155075.3695,216560.1947,,1974
57,1184702.298,463644.7149,,51266.19131,,,247524.6328,,53394.41816,,329040.9533,149586.6219,,1974
58,437643.4501,511432.011,,53257.76338,,,312010.5067,,,,120010.5869,114091.8304,,1974
59,111113.8689,294124.0214,,,,18099.65039,165089.8579,,112274.6003,,100102.0688,,,1974
60,142251.333,374490.5942,,,,44236.46864,64865.7409,,,,373456.3668,192138.2039,,1974
61,25022.68967,550360.1838,,24152.98604,,100462.8129,155184.9822,,,,101737.9405,19608.84364,,1974
62,86838.21288,428534.5152,,38005.48003,,,44993.08654,,60331.09515,,154882.4603,,,1974
63,103195.7729,188152.7537,,64112.13596,,,133127.6183,,20900.4387,,41859.49867,19645.48289,,1974
64,32219.97352,142028.7165,,33703.43281,,85565.02528,182347.1954,,99396.45115,,150929.3253,30438.62232,,1974
65,100794.1205,389348.405,,,,,47686.48252,,,,88423.21717,,,1974
66,26695.60366,284428.9953,,,,,,,,,77438.24674,,,1974
67,116938.0342,95540.2032,,,,,23986.19131,,,,113841.541,,,1974
68,,66075.66902,,,,,47734.84553,,,,67177.93343,,,1974
69,,83766.0658,,,,,5842.444294,,,,9624.224593,,,1974
70,,171669.6289,,,,,,,,,136540.8928,,,1974
71,,78889.6436,,,,,12008.65491,,,,,,,1974
72,,14283.35883,,,,,35904.23671,,,65975.69949,78533.2198,,,1974
73,,264603.9822,,,,,,,,,336892.2477,,,1974
74,,33446.81191,,,,,,,,,211570.3791,,,1974
75,,,,,,,,,,,108875.0373,,,1974
76,,,,,,,,,,,162863.1881,,,1974
77,,15359.01783,,,,,,,,,158113.2391,,,1974
78,,45954.02693,,,,,,,,,63946.04392,,,1974
80,,,,,,,,,,,53809.72724,,,1974
81,,,,,,,,,,,17454.9677,,,1974
83,,45314.11801,,,,,,,,,,,,1974
84,,87151.44817,,,,,,,,,104495.9458,,,1974
85,,40112.81755,,,,,,,,,,,,1974
87,,56910.58682,,,,,,,,,,,,1974
88,,69891.69927,,,,,,,,,73678.82654,,,1974
90,,,,35331.64742,,,,,,,,,,1974
98,,58064.46261,,,,,,,,,,,,1974
102,,,,,,,,,,,52881.64047,,,1974
106,,,,,,,,,,,52838.49338,,,1974
115,,52249.92837,,,,,,,,,,,,1974
5,,,,,,,,2007809.586,,,,,,1975
6,,,,,,,201293.2566,24093715.03,,,,,,1975
7,,,,,,,378971.05,10039047.93,,,,,,1975
8,,,,,1778818.624,,,6023428.758,,,,,,1975
9,3058676.011,3108163.892,,,1825406.902,1083068.14,490494.7624,,,,,,,1975
10,,,,,725474.4823,1087619.014,523868.0825,,,,,,599522.7908,1975
11,2575037.68,,,,508366.3482,,,,,,,,4573363.01,1975
12,8053823.493,,,,1207965.131,,,,,,,,761314.3672,1975
13,17008686.75,,,,3273210.078,,,,,,,,1242020.894,1975
14,34304914.3,,,,4828759.909,,,,,,,,3243440.124,1975
15,49851621.21,,,,13643011.38,,,9895426.648,549968.4454,,,513464.5702,20013824.94,1975
16,73754872.88,640241.5836,,,15378187.84,,,,2601005.363,,,,43325669.51,1975
17,57589066.8,280250.6524,,,24400189.71,,455457.8137,,3269717.78,,,,24961075.52,1975
18,52482957.8,2766619.206,,,20549006.24,,,,3893668.146,,,,24631211.94,1975
19,48201307.63,3923515.426,,,23489008.73,,1137463.84,,3962792.716,,,2276168.917,48020886.01,1975
20,42404377.91,4388061.886,,212726.5553,24775726.24,,1934065.085,,8006246.27,,,1272488.594,40462012.12,1975
21,44225441.31,5060611.128,,,26240300.51,,502001.0978,,6351019.85,,,1866579.366,50223513.48,1975
22,44265174.47,6983795.098,,111050.7156,34190864.39,,2231504.946,2164777.09,6316935.962,,,725730.9601,70820729.02,1975
23,43339194.81,3737204.764,,201782.0958,80571709.57,,1276185.01,2164777.09,3506685.444,,,106924.2188,42989721.84,1975
24,39134915.04,2409418.984,,,161426101.3,,11037314.45,4329554.18,1180191.247,,74894.58659,692969.0269,56849731.93,1975
25,42177213.52,7021160.169,553008.6667,,218299143.8,213844.3292,6184172.173,,740971.7352,,69717.11969,1836899.265,50344350.12,1975
26,37649609.43,2987874.402,3516864.889,76379.5867,258872761.1,1390953.503,16636321.12,2164777.09,473395.4436,,,1614659.779,48205550.32,1975
27,41807035.29,2694606.432,553008.6667,,226998798,400529.642,2835534.581,,744951.3083,,347929.151,851799.8244,54845852.83,1975
28,33471963.97,3894006.92,2595183.778,,204008657.5,614792.3268,2917994.058,,1097866.272,,603811.0617,676289.445,40176028.1,1975
29,33915917.94,2006766.407,4637358.889,,163783930.9,,797346.2854,,2203804.842,,386227.6546,2068815.842,33769537.6,1975
30,39108591.95,1704841.486,1106017.333,,89744624.34,,542239.5534,779314.3197,1485908.625,,492346.4416,892178.8261,23048782.81,1975
31,31037450.3,1956209.783,16285390.17,,95651157.73,,279475.8598,,2550161.1,,1217721.749,1745008.962,22767858.96,1975
32,24976387.1,1907281.783,,,4568367.194,,49792.49541,,1473953.516,,736912.4258,2117344.02,22503573.2,1975
33,29381188.21,1556097.624,23859283.87,,27777427.88,534920.9714,102949.576,,1795601.615,,588485.2172,2635563.12,18892462.72,1975
34,22262217.44,3340907.619,21438592.18,46232.26564,22711056.25,806807.8535,246839.6191,,898012.0523,,1655822.178,1755944.612,17698970.67,1975
35,18169603.72,1987349.108,56403216.58,,7295187.024,464070.2315,30622.47972,,476620.4627,,708918.8233,1520428.186,12629128.76,1975
36,18189864.59,2148724.508,17625790.16,34791.32432,3655561.561,199462.5792,337788.8163,,287417.4152,,309916.0765,947243.6384,10148606.77,1975
37,16254163.84,4979332.086,12931330.76,,3600503.191,260391.8706,180278.1503,,212832.1219,,732778.4261,1744650.131,8041744.731,1975
38,12792592.07,2537591.909,9128951.937,30721.44947,3247420.334,176129.5285,274215.6028,,175119.039,,467093.5671,1444399.325,5082387.322,1975
39,9153341.123,1597356.544,6083095.333,29001.27498,1833789.086,,232078.1269,,33960.19215,,401302.5623,1041521.126,3301555.71,1975
40,8970009.284,4315417.63,6636104,144143.3743,1572769.213,,930435.7434,,106381.7124,,857965.3192,1857823.597,1718668.703,1975
41,7271610.354,1951546.898,8295130,80159.98422,944048.5083,,1052417.948,,58199.05253,,375930.8634,944293.5816,892085.2481,1975
42,6371972.123,1587961.346,,,637063.0331,55758.71719,1281083.794,,206372.8721,,62670.86226,656046.6814,631242.5676,1975
43,5293150.91,4638796.853,,81391.483,545585.6379,,737891.9642,,242426.5188,,599350.8865,982557.9396,462122.9608,1975
44,4744499.02,899178.9208,,31778.87102,338262.7037,,2880232.738,,,,297255.5245,689371.5711,433079.3792,1975
45,3589743.036,795655.1272,,,210664.5574,,854786.5269,,13327.35336,,252471.3164,801743.1502,,1975
46,2959585.372,3129157.14,,29440.62673,200462.7306,,1492126.226,,,,538494.9648,513736.0975,96925.12619,1975
47,1745573.069,1056858.086,,19949.19477,31631.2611,45721.67929,608212.4279,,,,120474.9095,624357.1055,95956.14771,1975
48,1366863.122,618217.3504,,,163707.0384,,1082983.847,,,,87432.61585,1074220.889,46486.65577,1975
49,799506.657,2029583.687,,,54882.46464,,480495.2319,,86076.94283,,396294.0571,916893.6725,,1975
50,1209837.996,496408.0683,,39925.18176,81228.26102,,893108.1728,,,,49401.69651,401113.2297,,1975
51,720907.4561,389239.8712,,,53939.37315,,556472.1362,,,,151163.0511,457533.3049,,1975
52,650401.866,1076798.026,,86681.88973,,,598653.7742,,,,322848.2779,450020.1915,,1975
53,974189.266,512482.2445,,47313.22506,,,287522.4186,,107331.5015,,254009.9716,221927.7137,,1975
54,338471.6666,565596.6466,,26468.23416,,,951492.0858,,,,159241.3895,122380.9387,,1975
55,133024.5591,338817.9205,,,,,455390.8068,,40234.51239,,104329.9056,179918.9964,,1975
56,240230.378,493831.9988,,,,,465305.9647,,,,19359.03956,305010.8155,,1975
57,589696.4946,515347.8543,,,,25628.77111,320180.1509,,,,64666.11569,182379.6725,,1975
58,179838.4537,279717.1649,,13284.15351,,,380368.6536,,,,83944.59759,111766.0197,,1975
59,80469.44976,366897.4963,,22722.68317,,,449361.1684,,,,15236.24586,93114.34889,,1975
60,100473.5954,65158.7908,,15440.93642,,,301831.865,,,,104257.7723,,,1975
61,145373.1558,429951.7801,,,,,373376.7278,,21673.38425,,103968.4323,,,1975
62,180735.8066,310813.5874,,27101.14304,,,175785.8039,,,,65683.25795,,,1975
63,,161844.5437,,,,,173075.2523,,,,,78323.17646,,1975
64,,293529.6254,,39275.6928,,,89082.85318,,,,112740.8108,,,1975
65,,178020.6765,,109789.5987,,,237382.9283,,,,,,,1975
66,,191604.5223,,26385.55605,,,20188.04989,,,,91945.20827,,,1975
67,,46265.0138,,,,,176178.4432,,,,97697.77939,68812.15432,,1975
68,,160011.7758,,,,,74141.68739,,,,14170.97668,,,1975
69,100315.028,194566.7447,,19673.23076,,,,,,,,,,1975
70,,182023.2195,,,,,65179.9934,,,,21712.70969,,,1975
71,,78088.79507,,,,,46994.70566,,,,,,,1975
72,,88320.12403,,,,,73407.4745,,,,61852.21827,,,1975
73,,184282.5197,,,,,13196.93643,,,,118237.751,,,1975
74,,25267.26542,,,,,,,,,,,,1975
75,,63132.82656,,,,,,,,,,,,1975
76,,75385.1488,,,,,,,,,162031.9393,,,1975
77,,51178.91854,,,,,,,,,52322.03647,,,1975
78,,110839.3743,,,,,,,,,,,,1975
79,,28094.54159,,,,,,,,,21116.84944,,,1975
80,,98078.88648,,,,,,,,,,,,1975
81,,9048.499704,,,,,,,,,10519.68967,,,1975
82,,42578.35646,,,,,,,,,,,,1975
84,,132864.3604,,,,,,,,,87346.5696,,,1975
86,,17217.65521,,,,,,,,,,,,1975
87,,17215.56325,,,,,,,,,,,,1975
90,,69879.7285,,,,,,,,,,,,1975
91,,83317.15695,,,,,,,,,,,,1975
92,,19233.11243,,,,,,,,,19170.03216,,,1975
96,,,,,,,,,,,10376.6763,,,1975
97,,,,,,,,,,,52963.68056,,,1975
100,,62866.75902,,,,,,,,,,,,1975
106,,51013.9259,,,,,,,,,,,,1975
108,,,,,,,,,,,10344.76694,,,1975
1,,,,,,,,,,,2115012.596,,,1976
4,,,,,,,158836.014,,,,,,,1976
6,,,,,,,8014792.874,,,,,,,1976
8,,,,,,,3881819.184,,,,,,,1976
9,,,,,,,1613640.176,,,,,,,1976
10,,,,,1199638.369,,870988.3939,,,,,,,1976
11,,,,,10388709.13,,,,,,,,1381401.106,1976
12,11000257.7,,,,13908685.57,,,,,,,,3727062.84,1976
13,,,,,8170140.568,,,,,,,,6707495.328,1976
14,522253.5763,,,,3249842.863,,,,,,,,2013102.298,1976
15,5613726.866,587809.1152,,,6346957.194,,,,,,,,1813773.058,1976
16,17516527.35,,,,6133551.225,,333642.421,8191279.178,,,,,2457144.139,1976
17,9868769.344,,,,13902516.87,,960208.1009,24573837.54,505392.2652,,,,5074505.929,1976
18,39252709.78,3274777.552,,,24271951.2,,231595.0256,,1328564.362,,,,14729926.51,1976
19,62717166.1,2539048.532,,,24133673.33,,1449808.453,,2551997.977,,49517.65174,,12429985.14,1976
20,112783912.8,6260231.53,,,32814471.92,,6264053.771,,10018039.87,,45794.57279,65897.30351,15106648.74,1976
21,68366915.4,3431367.112,,,19650937.12,,7498435.788,24573837.54,14771486.12,,176477.4688,,8896296.61,1976
22,71511362.39,7508928.706,,,26821269.68,,7255525.909,49147675.07,11958116.8,,,111639.0638,19993612.37,1976
23,60401845.97,4888526.73,,,22178874.3,,3042339.993,344033725.5,4815317.271,,151857.6436,270468.1868,24317101.73,1976
24,50563923.53,3903043.09,,,13366073.34,,2219978.293,442329075.6,2149060.852,,33913.61957,416554.9377,31646116.28,1976
25,47980431.88,5107338.43,,,11190552.07,187712.5521,1258480.924,483285471.5,2629770.917,,63138.33835,1358455.605,29808165.89,1976
26,42506248.07,5968404.761,,,13116809.47,171373.5363,1421712.953,262665937.6,10240986.61,,29431.85283,1662241.598,27987421.13,1976
27,42537284.71,4474060.01,,,14579606.42,,2137829.018,65530233.43,21878709.77,,592656.5916,1020431.872,31170618.36,1976
28,47595993.24,8874465.727,,,14624690.93,,1819993.527,8191279.178,25740141.67,,481485.8606,1335002.995,28421161.51,1976
29,42069066.5,3005494.639,,,16900538.11,123171.0015,765882.8101,,19993833.09,,663554.6633,865570.1773,29680065.18,1976
30,57905554.69,4068076.113,873171.5789,,18711196.24,,470232.682,,13305447.47,,713725.1226,374467.8378,27646461.26,1976
31,34086734.23,9379070.913,,,12211263.59,,1214875.033,,10098941.46,,1110671.93,772521.4311,20449883.28,1976
32,39288674.48,3922733.171,,,12950454.4,109156.4369,1468071.359,,8370474.173,,793670.7935,1078714.458,18834136.41,1976
33,33426515.13,3979871.97,,,11478727.16,,1751490.352,,5462235.231,,253574.0879,513594.4415,14002411.9,1976
34,29005324.71,6465644.989,,88642.92978,9707679.06,167017.0853,1919807.733,,3585565.694,,2342230.36,941622.3949,15103291.46,1976
35,30576382.1,3245770.578,,,8595359.129,,2035200.885,,1703535.875,,421089.0482,222867.574,9190012.651,1976
36,25164655.1,3103454.79,3330852.421,,7048606.062,,1910179.083,,2346796.324,,696371.0402,667629.9059,10078982.4,1976
37,19277349.54,3710826.878,2457680.842,,5892344.806,73242.64488,1651444.553,,1928117.782,,3554137.792,507881.6603,5845033.773,1976
