V,Country,Division,Species Name,Metric Tonnes
2019,CANADA SCOTIA - FUNDY - CAN-SF,4VN,AMERICAN ANGLER - ANG,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4W,TILEFISH - TIL,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ALEWIFE - ALE,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4W,GROUNDFISHES (NS) - GRO,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4W,DOGFISHES (NS) - DGX,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4W,YELLOWTAIL FLOUNDER - YEL,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC MACKEREL - MAC,1
2019,CANADA SCOTIA - FUNDY - CAN-SF,4VN,CUNNER - CUN,1
2019,PORTUGAL - E/PRT,4VS,GREAT BLUE SHARK - BSH,1
2019,SPAIN - E/ESP,4VS,GREAT BLUE SHARK - BSH,274
2019,SPAIN - E/ESP,4VS,BIGEYE TUNA - BET,2
2019,UNITED STATES OF AMERICA - USA,4X,AMERICAN LOBSTER - LBA,1043
2019,UNITED STATES OF AMERICA - USA,4X,SEA SCALLOP - SCA,452
2019,UNITED STATES OF AMERICA - USA,4X,SEA URCHIN - URC,287
2019,UNITED STATES OF AMERICA - USA,4X,SOFT CLAM - CLS,251
2019,UNITED STATES OF AMERICA - USA,4X,AMERICAN ANGLER - ANG,132
2019,UNITED STATES OF AMERICA - USA,4X,HADDOCK - HAD,104
2019,UNITED STATES OF AMERICA - USA,4X,WHITE HAKE - HKW,92
2019,UNITED STATES OF AMERICA - USA,4X,PERIWINKLES (NS) - PER,89
2019,UNITED STATES OF AMERICA - USA,4X,POLLOCK (SAITHE) - POK,84
2019,UNITED STATES OF AMERICA - USA,4X,SEAWEEDS (NS) - SWX,24
2019,UNITED STATES OF AMERICA - USA,4X,BAY SCALLOP - SCB,23
2019,UNITED STATES OF AMERICA - USA,4X,ALEWIFE - ALE,16
2019,UNITED STATES OF AMERICA - USA,4X,ACADIAN REDFISH - REN,15
2019,UNITED STATES OF AMERICA - USA,4X,AMERICAN PLAICE - PLA,7
2019,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HERRING - HER,4
2019,UNITED STATES OF AMERICA - USA,4X,ATLANTIC ROCK CRAB - CRK,3
2019,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,3
2019,UNITED STATES OF AMERICA - USA,4X,WITCH FLOUNDER - WIT,3
2019,UNITED STATES OF AMERICA - USA,4X,WINTER SKATE - RJT,2
2019,UNITED STATES OF AMERICA - USA,4W,SEA SCALLOP - SCA,2
2019,UNITED STATES OF AMERICA - USA,4X,SPINY (=PICKED) DOGFISH - DGS,2
2019,UNITED STATES OF AMERICA - USA,4X,JONAH CRAB - CRJ,1
2018,CANADA GULF - CAN-G,4VS,PINK (=PANDALID) SHRIMPS - PAN,35
2018,CANADA GULF - CAN-G,4VN,PINK (=PANDALID) SHRIMPS - PAN,27
2018,CANADA GULF - CAN-G,4W,NORTHERN BLUEFIN TUNA - BFT,1
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC REDFISHES (NS) - RED,849
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,SURF CLAM - CLB,823
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,CLAMS (NS) - CLX,264
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,SURF CLAM - CLB,44
2018,CANADA NEWFOUNDLAND - CAN-N,4W,WHELKS (NS) - WHX,29
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,26
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC MACKEREL - MAC,9
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC COD - COD,5
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,MARINE MOLLUSCS (NS) - MOL,5
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,NORTHERN PRAWN - PRA,3
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,POLLOCK (SAITHE) - POK,3
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,WHITE HAKE - HKW,3
2018,CANADA NEWFOUNDLAND - CAN-N,4VS,HADDOCK - HAD,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HERRING - HER,59696
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HERRING - HER,5454
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,HADDOCK - HAD,4739
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,SILVER HAKE - HKS,4266
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC REDFISHES (NS) - RED,3219
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,POLLOCK (SAITHE) - POK,2496
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,NORTHERN PRAWN - PRA,1899
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HALIBUT - HAL,1696
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC REDFISHES (NS) - RED,1372
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC MACKEREL - MAC,1160
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,SILVER HAKE - HKS,742
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HALIBUT - HAL,633
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC HALIBUT - HAL,581
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC COD - COD,554
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,RED HAKE - HKR,530
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,WINTER FLOUNDER - FLW,460
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,WHITE HAKE - HKW,383
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC REDFISHES (NS) - RED,378
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,NORTHERN PRAWN - PRA,325
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,NORTHERN PRAWN - PRA,244
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HAGEFISH - MYG,200
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC HALIBUT - HAL,180
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,SCULPINS (NS) - SCU,145
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC REDFISHES (NS) - RED,144
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HAGEFISH - MYG,142
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC MACKEREL - MAC,125
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC MACKEREL - MAC,122
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,RED HAKE - HKR,106
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC HAGEFISH - MYG,101
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,CUSK (TUSK) - USK,89
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,WITCH FLOUNDER - WIT,64
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,WHITE HAKE - HKW,61
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC HERRING - HER,57
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,AMERICAN ANGLER - ANG,54
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,SQUIDS (NS) - SQU,46
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,WITCH FLOUNDER - WIT,42
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,DOGFISHES (NS) - DGX,35
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC COD - COD,31
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC COD - COD,30
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,HADDOCK - HAD,27
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ALEWIFE - ALE,24
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,(NORTHERN) SHORTFIN SQUID - SQI,22
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,WITCH FLOUNDER - WIT,21
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC COD - COD,18
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,SKATES (NS) - SKA,18
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,WHITE HAKE - HKW,17
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,YELLOWTAIL FLOUNDER - YEL,16
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,AMERICAN ANGLER - ANG,13
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,CUSK (TUSK) - USK,12
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,FLATFISHES (NS) - FLX,11
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,GREENLAND HALIBUT - GHL,10
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,POLLOCK (SAITHE) - POK,7
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,CUSK (TUSK) - USK,7
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,WHITE HAKE - HKW,7
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,HADDOCK - HAD,6
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,POLLOCK (SAITHE) - POK,6
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,AMERICAN PLAICE - PLA,5
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,GREENLAND HALIBUT - GHL,4
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ALEWIFE - ALE,3
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC TOMCOD - TOM,3
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC WOLFFISH - CAA,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,SKATES (NS) - SKA,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,GROUNDFISHES (NS) - GRO,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC BUTTERFISH - BUT,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,ALEWIFE - ALE,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,WITCH FLOUNDER - WIT,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,GREENLAND HALIBUT - GHL,2
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,SQUIDS (NS) - SQU,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,GROUNDFISHES (NS) - GRO,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,AMERICAN ANGLER - ANG,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,HADDOCK - HAD,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VN,AMERICAN ANGLER - ANG,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,AMERICAN SHAD - SHA,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,TILEFISH - TIL,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4W,YELLOWTAIL FLOUNDER - YEL,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,SCULPINS (NS) - SCU,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4X,(NORTHERN) SHORTFIN SQUID - SQI,1
2018,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC MACKEREL - MAC,1
2018,PORTUGAL - E/PRT,4VS,GREAT BLUE SHARK - BSH,8
2018,PORTUGAL - E/PRT,4VS,SHORTFIN MAKO SHARK - SMA,1
2018,SPAIN - E/ESP,4VS,GREAT BLUE SHARK - BSH,638
2018,SPAIN - E/ESP,4VS,SHORTFIN MAKO SHARK - SMA,36
2018,SPAIN - E/ESP,4VS,SWORDFISH - SWO,32
2018,SPAIN - E/ESP,4VS,BIGEYE TUNA - BET,30
2018,UNITED STATES OF AMERICA - USA,4X,AMERICAN LOBSTER - LBA,753
2018,UNITED STATES OF AMERICA - USA,4X,BLUE MUSSEL - MUS,298
2018,UNITED STATES OF AMERICA - USA,4X,SEA SCALLOP - SCA,262
2018,UNITED STATES OF AMERICA - USA,4X,AMERICAN ANGLER - ANG,123
2018,UNITED STATES OF AMERICA - USA,4X,POLLOCK (SAITHE) - POK,111
2018,UNITED STATES OF AMERICA - USA,4X,WHITE HAKE - HKW,101
2018,UNITED STATES OF AMERICA - USA,4X,HADDOCK - HAD,70
2018,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HERRING - HER,34
2018,UNITED STATES OF AMERICA - USA,4X,ATLANTIC REDFISHES (NS) - RED,26
2018,UNITED STATES OF AMERICA - USA,4X,ATLANTIC ROCK CRAB - CRK,10
2018,UNITED STATES OF AMERICA - USA,4X,AMERICAN PLAICE - PLA,9
2018,UNITED STATES OF AMERICA - USA,4X,JONAH CRAB - CRJ,8
2018,UNITED STATES OF AMERICA - USA,4X,WHITE HAKE - HKW,8
2018,UNITED STATES OF AMERICA - USA,4X,WITCH FLOUNDER - WIT,4
2018,UNITED STATES OF AMERICA - USA,4X,NORTHERN BLUEFIN TUNA - BFT,2
2018,UNITED STATES OF AMERICA - USA,4X,SKATES (NS) - SKA,1
2018,UNITED STATES OF AMERICA - USA,4X,PERIWINKLES (NS) - PER,1
2018,UNITED STATES OF AMERICA - USA,4X,ATLANTIC COD - COD,1
2017,CANADA GULF - CAN-G,4VN,NORTHERN PRAWN - PRA,82
2017,CANADA GULF - CAN-G,4VN,WITCH FLOUNDER - WIT,1
2017,CANADA GULF - CAN-G,4VN,ATLANTIC HALIBUT - HAL,1
2017,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC REDFISHES (NS) - RED,511
2017,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,16
2017,CANADA NEWFOUNDLAND - CAN-N,4VS,POLLOCK (SAITHE) - POK,4
2017,CANADA NEWFOUNDLAND - CAN-N,4VS,WHITE HAKE - HKW,3
2017,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC COD - COD,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HERRING - HER,42281
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,HADDOCK - HAD,8989
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,SILVER HAKE - HKS,6579
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HERRING - HER,5887
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,NORTHERN PRAWN - PRA,1921
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,POLLOCK (SAITHE) - POK,1732
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC MACKEREL - MAC,1453
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,HADDOCK - HAD,1418
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HALIBUT - HAL,1169
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC COD - COD,785
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,HADDOCK - HAD,769
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,SILVER HAKE - HKS,766
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,WINTER FLOUNDER - FLW,529
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HALIBUT - HAL,511
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,WHITE HAKE - HKW,480
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,RED HAKE - HKR,442
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC HALIBUT - HAL,423
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC MACKEREL - MAC,301
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HAGEFISH - MYG,276
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC HAGEFISH - MYG,228
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,NORTHERN PRAWN - PRA,227
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,NORTHERN PRAWN - PRA,221
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC HALIBUT - HAL,199
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,SCULPINS (NS) - SCU,177
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC MACKEREL - MAC,159
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,HADDOCK - HAD,110
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,YELLOWTAIL FLOUNDER - YEL,97
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,CUSK (TUSK) - USK,81
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HAGEFISH - MYG,77
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,WHITE HAKE - HKW,69
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,RED HAKE - HKR,67
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,AMERICAN ANGLER - ANG,54
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,WITCH FLOUNDER - WIT,49
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,DOGFISHES (NS) - DGX,49
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,AMERICAN PLAICE - PLA,39
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ALEWIFE - ALE,36
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,SQUIDS (NS) - SQU,32
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC COD - COD,31
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,WITCH FLOUNDER - WIT,29
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,WITCH FLOUNDER - WIT,25
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC COD - COD,24
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,AMERICAN ANGLER - ANG,23
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,CUSK (TUSK) - USK,20
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,POLLOCK (SAITHE) - POK,19
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC HAGEFISH - MYG,19
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,(NORTHERN) SHORTFIN SQUID - SQI,18
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,WHITE HAKE - HKW,16
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC COD - COD,13
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,WHITE HAKE - HKW,9
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,GREENLAND HALIBUT - GHL,9
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,CUSK (TUSK) - USK,8
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,SKATES (NS) - SKA,7
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC MACKEREL - MAC,7
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC TOMCOD - TOM,6
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,FLATFISHES (NS) - FLX,6
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,POLLOCK (SAITHE) - POK,5
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,GREENLAND HALIBUT - GHL,5
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ALEWIFE - ALE,4
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,SCULPINS (NS) - SCU,4
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC HERRING - HER,4
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC WOLFFISH - CAA,3
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,SCULPINS (NS) - SCU,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ARGENTINES (NS) - ARG,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ALEWIFE - ALE,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,FLATFISHES (NS) - FLX,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,GROUNDFISHES (NS) - GRO,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,SQUIDS (NS) - SQU,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,AMERICAN SHAD - SHA,2
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,TILEFISH - TIL,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VN,AMERICAN ANGLER - ANG,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,WITCH FLOUNDER - WIT,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4VS,GREENLAND HALIBUT - GHL,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC BUTTERFISH - BUT,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4W,SKATES (NS) - SKA,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,AMERICAN PLAICE - PLA,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,GROUNDFISHES (NS) - GRO,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,YELLOWTAIL FLOUNDER - YEL,1
2017,CANADA SCOTIA - FUNDY - CAN-SF,4X,GREENLAND HALIBUT - GHL,1
2017,SPAIN - E/ESP,4VS,GREAT BLUE SHARK - BSH,714
2017,SPAIN - E/ESP,4VS,SHORTFIN MAKO SHARK - SMA,83
2017,SPAIN - E/ESP,4VS,SWORDFISH - SWO,39
2017,SPAIN - E/ESP,4VS,BIGEYE TUNA - BET,22
2017,UNITED STATES OF AMERICA - USA,4X,AMERICAN LOBSTER - LBA,838
2017,UNITED STATES OF AMERICA - USA,4X,POLLOCK (SAITHE) - POK,271
2017,UNITED STATES OF AMERICA - USA,4X,SEA SCALLOP - SCA,256
2017,UNITED STATES OF AMERICA - USA,4X,BLUE MUSSEL - MUS,234
2017,UNITED STATES OF AMERICA - USA,4X,AMERICAN ANGLER - ANG,216
2017,UNITED STATES OF AMERICA - USA,4X,WHITE HAKE - HKW,153
2017,UNITED STATES OF AMERICA - USA,4X,HADDOCK - HAD,97
2017,UNITED STATES OF AMERICA - USA,4X,ATLANTIC REDFISHES (NS) - RED,50
2017,UNITED STATES OF AMERICA - USA,4X,ATLANTIC ROCK CRAB - CRK,14
2017,UNITED STATES OF AMERICA - USA,4X,JONAH CRAB - CRJ,11
2017,UNITED STATES OF AMERICA - USA,4X,AMERICAN PLAICE - PLA,11
2017,UNITED STATES OF AMERICA - USA,4X,WHITE HAKE - HKW,8
2017,UNITED STATES OF AMERICA - USA,4X,SILVER HAKE - HKS,7
2017,UNITED STATES OF AMERICA - USA,4X,ATLANTIC COD - COD,6
2017,UNITED STATES OF AMERICA - USA,4X,WITCH FLOUNDER - WIT,5
2017,UNITED STATES OF AMERICA - USA,4X,SKATES (NS) - SKA,2
2017,UNITED STATES OF AMERICA - USA,4X,PERIWINKLES (NS) - PER,2
2017,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,1
2017,UNITED STATES OF AMERICA - USA,4X,NORTHERN BLUEFIN TUNA - BFT,1
2017,UNITED STATES OF AMERICA - USA,4X,CUSK (TUSK) - USK,1
2016,CANADA GULF - CAN-G,4VS,PINK (=PANDALID) SHRIMPS - PAN,127
2016,CANADA GULF - CAN-G,4VN,PINK (=PANDALID) SHRIMPS - PAN,42
2016,CANADA GULF - CAN-G,4X,ATLANTIC HERRING - HER,31
2016,CANADA GULF - CAN-G,4VN,ATLANTIC COD - COD,4
2016,CANADA GULF - CAN-G,4VN,ATLANTIC HALIBUT - HAL,3
2016,CANADA GULF - CAN-G,4VN,WITCH FLOUNDER - WIT,2
2016,CANADA GULF - CAN-G,4W,NORTHERN BLUEFIN TUNA - BFT,2
2016,CANADA GULF - CAN-G,4W,MARINE CRABS (NS) - CRA,2
2016,CANADA GULF - CAN-G,4VN,GREENLAND HALIBUT - GHL,1
2016,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC COD - COD,3
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HERRING - HER,49680
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,SILVER HAKE - HKS,6212
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC REDFISHES (NS) - RED,3556
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,HADDOCK - HAD,3353
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HERRING - HER,2373
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VS,NORTHERN PRAWN - PRA,1996
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,POLLOCK (SAITHE) - POK,1624
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC REDFISHES (NS) - RED,1125
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HALIBUT - HAL,1074
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,SILVER HAKE - HKS,918
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,NORTHERN PRAWN - PRA,913
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,WINTER FLOUNDER - FLW,897
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC MACKEREL - MAC,853
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC COD - COD,711
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC REDFISHES (NS) - RED,653
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HALIBUT - HAL,445
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC HAGEFISH - MYG,440
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,WHITE HAKE - HKW,404
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,RED HAKE - HKR,380
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VS,ATLANTIC HALIBUT - HAL,363
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,ATLANTIC HAGEFISH - MYG,336
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC REDFISHES (NS) - RED,323
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,SCULPINS (NS) - SCU,267
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC HALIBUT - HAL,267
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC HAGEFISH - MYG,174
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,ATLANTIC MACKEREL - MAC,148
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VN,ATLANTIC MACKEREL - MAC,117
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,CUSK (TUSK) - USK,105
2016,CANADA SCOTIA - FUNDY - CAN-SF,4VS,YELLOWTAIL FLOUNDER - YEL,47
2016,CANADA SCOTIA - FUNDY - CAN-SF,4W,WHITE HAKE - HKW,47
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,AMERICAN ANGLER - ANG,42
2016,CANADA SCOTIA - FUNDY - CAN-SF,4X,WITCH FLOUNDER - WIT,42
